20.3 6.19938e-08 -0.00513231 0.16188 -0.199345
20.4 5.63706e-08 -0.00493287 0.159398 -0.202014
20.5 5.12563e-08 -0.00474091 0.156937 -0.204611
20.6 4.66048e-08 -0.00455619 0.154497 -0.207136
20.7 4.23745e-08 -0.00437844 0.152078 -0.209589
20.8 3.85273e-08 -0.0042074 0.149682 -0.211971
20.9 3.50285e-08 -0.00404283 0.147308 -0.214282
21 3.18468e-08 -0.00388451 0.144956 -0.216522
21.1 2.89534e-08 -0.00373219 0.142628 -0.21869
21.2 2.63222e-08 -0.00358567 0.140323 -0.220788
21.3 2.39297e-08 -0.00344473 0.138041 -0.222816
21.4 2.17541e-08 -0.00330917 0.135784 -0.224774
21.5 1.97759e-08 -0.00317879 0.13355 -0.226662
21.6 1.79772e-08 -0.00305341 0.13134 -0.228481
21.7 1.63418e-08 -0.00293282 0.129155 -0.230231
21.8 1.48548e-08 -0.00281687 0.126994 -0.231913
21.9 1.35028e-08 -0.00270538 0.124858 -0.233528
22 1.22737e-08 -0.00259817 0.122746 -0.235074
22.1 1.11561e-08 -0.00249511 0.120659 -0.236555
22.2 1.01402e-08 -0.00239602 0.118597 -0.237968
22.3 9.21654e-09 -0.00230077 0.11656 -0.239317
22.4 8.37687e-09 -0.0022092 0.114548 -0.2406
22.5 7.61354e-09 -0.00212118 0.112562 -0.241818
22.6 6.91963e-09 -0.00203659 0.1106 -0.242973
22.7 6.28885e-09 -0.00195528 0.108663 -0.244065
22.8 5.71545e-09 -0.00187714 0.106751 -0.245094
22.9 5.19424e-09 -0.00180204 0.104864 -0.246062
23 4.72046e-09 -0.00172988 0.103002 -0.246968
23.1 4.28982e-09 -0.00166054 0.101164 -0.247814
23.2 3.8984e-09 -0.00159391 0.099352 -0.2486
23.3 3.54262e-09 -0.00152989 0.0975643 -0.249327
23.4 3.21925e-09 -0.00146838 0.0958014 -0.249997
23.5 2.92535e-09 -0.00140929 0.094063 -0.250608
23.6 2.65823e-09 -0.00135253 0.092349 -0.251163
23.7 2.41546e-09 -0.001298 0.0906594 -0.251663
23.8 2.19482e-09 -0.00124562 0.088994 -0.252107
23.9 1.9943e-09 -0.0011953 0.0873528 -0.252496
24 1.81206e-09 -0.00114698 0.0857354 -0.252833
24.1 1.64646e-09 -0.00110057 0.0841419 -0.253116
24.2 1.49596e-09 -0.00105599 0.0825721 -0.253348
24.3 1.35919e-09 -0.00101318 0.0810257 -0.253529
24.4 1.23491e-09 -0.000972076 0.0795028 -0.253659
