7.12751 -0.0559615 -0.531759 -0.535288 0.778613 0.59125 -0.246855
7.16291 -0.0198524 -0.503942 -0.549488 0.784689 0.56934 -0.280747
7.19026 0.00988302 -0.481274 -0.560033 0.788727 0.55015 -0.307452
7.21383 0.0371496 -0.460888 -0.56882 0.791751 0.53167 -0.330863
7.23347 0.0613221 -0.443301 -0.575922 0.793949 0.5146 -0.350649
7.24986 0.0827785 -0.428204 -0.581702 0.795564 0.498923 -0.36736
7.26367 0.101962 -0.415222 -0.586463 0.796769 0.4845 -0.381548
7.27542 0.119247 -0.404024 -0.590434 0.797683 0.471187 -0.393659
7.2855 0.134935 -0.394339 -0.593784 0.798387 0.45885 -0.404047
7.29422 0.149268 -0.385944 -0.596641 0.798935 0.447373 -0.412992
7.30183 0.162446 -0.378653 -0.599101 0.799369 0.436655 -0.420716
7.30853 0.174632 -0.372316 -0.601239 0.799716 0.426607 -0.427399
7.31446 0.185963 -0.366807 -0.603113 0.799995 0.417149 -0.433188
7.31975 0.196555 -0.362021 -0.604768 0.800224 0.408214 -0.438203
7.3245 0.206504 -0.357871 -0.606243 0.800412 0.399739 -0.442541
7.32879 0.215896 -0.354284 -0.607566 0.800568 0.391671 -0.446284
7.33271 0.224804 -0.3512 -0.608763 0.800699 0.383959 -0.449499
7.33629 0.233293 -0.348569 -0.609852 0.80081 0.37656 -0.452241
7.3396 0.24142 -0.34635 -0.610852 0.800904 0.369432 -0.454554
7.34268 0.249239 -0.344508 -0.611776 0.800984 0.362537 -0.456476
7.3457 0.257165 -0.342953 -0.612678 0.801057 0.355513 -0.458103
7.34843 0.264552 -0.341803 -0.613489 0.801117 0.348937 -0.459313
7.35111 0.271993 -0.340954 -0.61428 0.80117 0.342287 -0.460216
7.35369 0.279341 -0.340438 -0.615039 0.801217 0.335699 -0.46078
7.35617 0.286556 -0.34026 -0.615766 0.801258 0.329209 -0.460998
7.35857 0.293651 -0.340423 -0.616465 0.801294 0.322814 -0.460871
7.36091 0.300653 -0.34093 -0.617145 0.801325 0.316491 -0.460395
7.36321 0.307596 -0.341791 -0.617811 0.801351 0.310215 -0.45956
7.36551 0.31451 -0.343026 -0.618471 0.801374 0.30396 -0.458348
7.36781 0.321418 -0.344657 -0.619131 0.801394 0.297713 -0.456737
7.37014 0.328322 -0.346707 -0.619796 0.80141 0.291474 -0.454703
7.37251 0.335195 -0.34919 -0.620469 0.801422 0.285274 -0.452232
7.37491 0.341964 -0.352094 -0.621147 0.801431 0.279183 -0.449336
7.37731 0.348525 -0.35537 -0.621825 0.801435 0.2733 -0.446065
7.37971 0.35478 -0.358941 -0.622496 0.801436 0.267716 -0.442495
7.38207 0.360683 -0.362736 -0.623156 0.801433 0.262473 -0.438697
7.38441 0.366239 -0.366707 -0.623806 0.801426 0.257567 -0.434719
7.38674 0.371491 -0.370836 -0.62445 0.801416 0.252959 -0.43058
7.38908 0.37649 -0.375122 -0.625094 0.801402 0.248605 -0.426279
7.39145 0.381285 -0.379578 -0.625745 0.801383 0.24446 -0.421805
7.39388 0.38592 -0.384221 -0.626408 0.801361 0.240488 -0.41714
7.39639 0.390429 -0.38907 -0.627089 0.801333 0.23666 -0.412264
7.39899 0.39484 -0.394147 -0.627792 0.8013 0.232953 -0.407153
7.40172 0.399176 -0.399476 -0.628524 0.801261 0.229348 -0.401785
7.40458 0.403458 -0.405082 -0.62929 0.801214 0.225832 -0.396132
7.40761 0.407701 -0.410991 -0.630094 0.801158 0.222394 -0.390167
7.41082 0.411918 -0.417233 -0.630944 0.801092 0.219026 -0.383859
7.41425 0.416122 -0.423838 -0.631844 0.801014 0.215722 -0.377176
7.41793 0.420323 -0.430842 -0.632802 0.800922 0.212478 -0.37008
7.42188 0.42453 -0.438282 -0.633824 0.800812 0.209293 -0.362531
7.42615 0.428751 -0.446198 -0.634918 0.800682 0.206167 -0.354484
