2.55 -0.830268 -0.554106 0.557651
2.555 -0.833027 -0.549769 0.553492
2.56 -0.835765 -0.545432 0.54932
2.565 -0.838482 -0.541096 0.545135
2.57 -0.841176 -0.536759 0.540936
2.575 -0.843849 -0.532422 0.536723
2.58 -0.846501 -0.528085 0.532497
2.585 -0.84913 -0.523748 0.528258
2.59 -0.851738 -0.519411 0.524006
2.595 -0.854324 -0.515074 0.519741
2.6 -0.856889 -0.510737 0.515463
2.605 -0.859432 -0.506534 0.511172
2.61 -0.861954 -0.50233 0.506868
2.615 -0.864455 -0.498127 0.502552
2.62 -0.866935 -0.493923 0.498224
2.625 -0.869394 -0.48972 0.493883
2.63 -0.871833 -0.485516 0.48953
2.635 -0.87425 -0.481313 0.485165
2.64 -0.876646 -0.47711 0.480788
2.645 -0.879021 -0.472906 0.476398
2.65 -0.881375 -0.468703 0.471997
2.655 -0.883708 -0.464499 0.467585
2.66 -0.88602 -0.460296 0.46316
2.665 -0.888311 -0.456092 0.458724
2.67 -0.890581 -0.451889 0.454277
2.675 -0.89283 -0.447685 0.449819
2.68 -0.895058 -0.443482 0.445349
2.685 -0.897264 -0.439278 0.440868
2.69 -0.89945 -0.435075 0.436376
2.695 -0.901615 -0.430871 0.431874
2.7 -0.903759 -0.426668 0.42736
2.705 -0.905882 -0.422464 0.422836
2.71 -0.907984 -0.418261 0.418301
2.715 -0.910064 -0.414058 0.413756
2.72 -0.912124 -0.409854 0.409201
2.725 -0.914163 -0.405651 0.404635
2.73 -0.916181 -0.401447 0.400059
2.735 -0.918177 -0.397244 0.395473
2.74 -0.920153 -0.39304 0.390878
2.745 -0.922108 -0.388837 0.386272
2.75 -0.924042 -0.384633 0.381656
2.755 -0.925954 -0.38043 0.377031
2.76 -0.927846 -0.376226 0.372397
2.765 -0.929716 -0.372023 0.367753
2.77 -0.931566 -0.367819 0.3631
2.775 -0.933395 -0.363616 0.358437
2.78 -0.935202 -0.359412 0.353766
2.785 -0.936989 -0.355209 0.349085
2.79 -0.938754 -0.351006 0.344396
2.795 -0.940499 -0.346802 0.339698
2.8 -0.942222 -0.342599 0.334991
2.805 -0.943922 -0.337411 0.330276
2.81 -0.945596 -0.332224 0.325552
2.815 -0.947245 -0.327036 0.32082
2.82 -0.948867 -0.321849 0.31608
2.825 -0.950463 -0.316662 0.311331
2.83 -0.952033 -0.311474 0.306575
2.835 -0.953578 -0.306287 0.301811
2.84 -0.955096 -0.301099 0.297039
2.845 -0.956589 -0.295912 0.29226
2.85 -0.958055 -0.290725 0.287473
2.855 -0.959496 -0.285537 0.28268
2.86 -0.960911 -0.28035 0.277878
2.865 -0.9623 -0.275163 0.27307
2.87 -0.963662 -0.269975 0.268256
2.875 -0.964999 -0.264788 0.263434
2.88 -0.96631 -0.2596 0.258606
2.885 -0.967595 -0.254413 0.253771
2.89 -0.968854 -0.249226 0.24893
2.895 -0.970088 -0.244038 0.244082
2.9 -0.971295 -0.238851 0.239229
2.905 -0.972476 -0.233663 0.234369
2.91 -0.973631 -0.228476 0.229504
2.915 -0.974761 -0.223289 0.224633
2.92 -0.975864 -0.218101 0.219757
2.925 -0.976942 -0.212914 0.214875
2.93 -0.977993 -0.207726 0.209987
2.935 -0.979019 -0.202539 0.205095
2.94 -0.980019 -0.197352 0.200197
2.945 -0.980993 -0.192164 0.195294
2.95 -0.98194 -0.186977 0.190387
2.955 -0.982862 -0.181789 0.185475
2.96 -0.983758 -0.176602 0.180559
2.965 -0.984628 -0.171415 0.175638
2.97 -0.985473 -0.166227 0.170712
2.975 -0.986291 -0.16104 0.165783
2.98 -0.987083 -0.155853 0.160849
2.985 -0.987849 -0.150665 0.155912
2.99 -0.98859 -0.145478 0.150971
2.995 -0.989304 -0.14029 0.146026
3 -0.989992 -0.135103 0.141078
3.005 -0.990656 -0.130423 0.136126
3.01 -0.991297 -0.125744 0.131171
3.015 -0.991914 -0.121064 0.126213
3.02 -0.992507 -0.116385 0.121252
3.025 -0.993078 -0.111705 0.116288
3.03 -0.993624 -0.107026 0.111322
3.035 -0.994148 -0.102346 0.106352
3.04 -0.994648 -0.0976664 0.10138
3.045 -0.995125 -0.0929868 0.0964058
3.05 -0.995578 -0.0883072 0.091429
3.055 -0.996008 -0.0836276 0.08645
3.06 -0.996414 -0.078948 0.081469
3.065 -0.996797 -0.0742685 0.0764859
3.07 -0.997157 -0.0695889 0.071501
3.075 -0.997493 -0.0649093 0.0665144
3.08 -0.997806 -0.0602297 0.0615261
3.085 -0.998095 -0.0555501 0.0565364
3.09 -0.998361 -0.0508706 0.0515452
3.095 -0.998604 -0.046191 0.0465528
3.1 -0.998823 -0.0415114 0.0415592
3.105 -0.999019 -0.0368318 0.0365646
3.11 -0.999192 -0.0321522 0.0315691
3.115 -0.999341 -0.0274727 0.0265727
3.12 -0.999466 -0.0227931 0.0215757
3.125 -0.999569 -0.0181135 0.0165781
3.13 -0.999647 -0.0134339 0.0115801
3.135 -0.999703 -0.00875434 0.00658168
3.14 -0.999735 -0.00407476 0.00158307
3.145 -0.999744 0.000604824 -0.00341563
3.15 -0.999729 0.0052844 -0.00841432
3.155 -0.999691 0.00996398 -0.0134129
3.16 -0.999629 0.0146436 -0.0184112
3.165 -0.999544 0.0193231 -0.0234091
3.17 -0.999436 0.0240027 -0.0284066
3.175 -0.999304 0.0286823 -0.0334035
3.18 -0.999149 0.0333619 -0.0383996
3.185 -0.998971 0.0380415 -0.0433949
3.19 -0.998769 0.042721 -0.0483893
3.195 -0.998543 0.0474006 -0.0533826
3.2 -0.998295 0.0520802 -0.0583747
3.205 -0.998021 0.0573503 -0.0633655
3.21 -0.997721 0.0626205 -0.0683548
3.215 -0.997395 0.0678906 -0.0733426
3.22 -0.997042 0.0731607 -0.0783287
3.225 -0.996663 0.0784309 -0.083313
3.23 -0.996258 0.083701 -0.0882953
3.235 -0.995826 0.0889712 -0.0932756
3.24 -0.995368 0.0942413 -0.0982535
3.245 -0.994884 0.0995114 -0.103229
3.25 -0.994373 0.104782 -0.108202
3.255 -0.993836 0.110052 -0.113173
3.26 -0.993273 0.115322 -0.118141
3.265 -0.992683 0.120592 -0.123106
3.27 -0.992067 0.125862 -0.128067
3.275 -0.991424 0.131132 -0.133026
3.28 -0.990755 0.136402 -0.137982
3.285 -0.99006 0.141673 -0.142934
3.29 -0.989339 0.146943 -0.147882
3.295 -0.988591 0.152213 -0.152827
3.3 -0.987817 0.157483 -0.157768
3.305 -0.987016 0.162753 -0.162705
3.31 -0.986189 0.168023 -0.167638
3.315 -0.985336 0.173293 -0.172567
3.32 -0.984456 0.178563 -0.177492
3.325 -0.98355 0.183834 -0.182412
3.33 -0.982618 0.189104 -0.187327
3.335 -0.981659 0.194374 -0.192238
3.34 -0.980674 0.199644 -0.197144
3.345 -0.979663 0.204914 -0.202044
3.35 -0.978625 0.210184 -0.20694
3.355 -0.977561 0.215454 -0.211831
3.36 -0.97647 0.220725 -0.216716
3.365 -0.975354 0.225995 -0.221595
3.37 -0.97421 0.231265 -0.226469
